Fecha;Provincia;test_rapidos_total;test_rapidos_positivos;test_antigenos_total;test_antigenos_positivos;pcr_total;pcr_positivos;codigo_ine;total_pruebas;total_pruebas_positivas;test_porcentaje;pcr_porcentaje;porcentaje_total;sigla;antigenos_porcentaje
2022-02-11;León;92967;5995;364783;52054;472708;44618;24089;930458;102667;6.448524745339744;9.438807889860126;11.034028403216482;LE;14
2022-02-11;Valladolid;88053;3683;406496;85059;621039;56315;47186;1115588;145057;4.182708141687392;9.067868523554882;13.002739362560373;VA;20
2022-02-11;Burgos;76324;4137;316023;60779;408876;36785;9059;801223;101701;5.420313400765159;8.996615110693707;12.693220239558775;BU;19
2022-02-11;Castilla y León;534549;30326;1900100;340123;2724359;247381;99999;5159008;617830;5.6731936641916825;9.08033779689094;11.97575192750234;CyL;17
2022-02-10;Burgos;76316;4134;315450;60596;408492;36766;9059;800258;101496;5.4169505739294515;9.000421060877569;12.682909761601882;BU;19
2022-02-10;León;92958;5991;363781;51822;472252;44598;24089;928991;102411;6.444846059510747;9.443686845158942;11.02389581815109;LE;14
2022-02-10;Zamora;41749;1928;101041;16394;187877;17649;49275;330667;35971;4.618074684423579;9.393911974323627;10.878315646859226;ZA;16
2022-02-10;Ávila;47630;1993;135585;21903;152757;12158;5019;335972;36054;4.18433760235146;7.959046066628697;10.731251413808293;AV;16
2022-02-10;Palencia;42252;1532;168838;26199;188058;19197;34120;399148;46928;3.6258638644324526;10.208020929713173;11.75704250052612;PA;15
2022-02-10;Salamanca;62084;3981;190181;44554;353849;32183;37274;606114;80718;6.412280136589138;9.095122495753838;13.317296746156664;SA;23
2022-02-10;Segovia;41038;4307;141008;20058;196052;18492;40004;378098;42857;10.495150835810712;9.43219145940873;11.334892012123841;SE;14
2022-02-10;Soria;42432;2768;73722;12379;141879;9893;42173;258033;25040;6.523378582202112;6.97284305640722;9.704185123608221;SO;16
2022-02-10;Valladolid;88052;3683;405435;84757;620472;56252;47186;1113959;144692;4.18275564439195;9.066001366701478;12.988987925049306;VA;20
2022-02-10;Castilla y León;534511;30317;1895041;338662;2721688;247188;99999;5151240;616167;5.671913206650565;9.08215783734212;11.961527709832973;CyL;17
2022-02-09;Segovia;41036;4306;140711;19960;195900;18473;40004;377647;42739;10.493225460571205;9.429811128126596;11.31718244815926;SE;14
2022-02-09;Burgos;76294;4132;314863;60387;408124;36738;9059;799281;101257;5.415891157889218;9.00167596122747;12.668510824103162;BU;19
2022-02-09;Palencia;42245;1532;168422;26097;187902;19180;34120;398569;46809;3.626464670375192;10.207448563612948;11.744265108425392;PA;15
2022-02-09;Salamanca;62084;3981;189355;44252;353431;32147;37274;604870;80380;6.412280136589138;9.095693360231559;13.288805859110223;SA;23
2022-02-09;Soria;42431;2768;73504;12312;141764;9888;42173;257699;24968;6.523532323065682;6.974972489489574;9.688823006686095;SO;16
2022-02-09;Valladolid;88052;3683;404297;84368;619647;56187;47186;1111996;144238;4.18275564439195;9.067582026540917;12.971089824064116;VA;20
2022-02-09;Castilla y León;534464;30312;1889978;337063;2718834;246941;99999;5143276;614316;5.671476469883846;9.082606735093059;11.944060555956943;CyL;17
2022-02-09;Ávila;47630;1993;135204;21793;152633;12143;5019;335467;35929;4.18433760235146;7.9556845505231495;10.710144365913786;AV;16
2022-02-09;León;92943;5989;362900;51599;471743;44553;24089;927586;102141;6.443734331794756;9.444337276864733;11.011485727468935;LE;14
2022-02-09;Zamora;41749;1928;100722;16295;187690;17632;49275;330161;35855;4.618074684423579;9.394213863285204;10.859853223124476;ZA;16
2022-02-08;León;92932;5984;361857;51316;470987;44507;24089;925776;101807;6.439116773554858;9.449730035011582;10.996936623978154;LE;14
2022-02-08;Segovia;41033;4306;140369;19840;195667;18458;40004;377069;42604;10.493992640070188;9.433374048766527;11.29872781904638;SE;14
2022-02-08;Valladolid;88050;3682;403086;83925;618865;56146;47186;1110001;143753;4.181714934696195;9.072414823911515;12.950709053415268;VA;20
2022-02-08;Castilla y León;534392;30303;1884380;335172;2715372;246716;99999;5134144;612191;5.67055644545577;9.085900569056468;11.923915651762007;CyL;17
2022-02-08;Ávila;47630;1993;134788;21636;152441;12125;5019;334859;35754;4.18433760235146;7.953896917495949;10.677329861225173;AV;16
2022-02-08;Burgos;76244;4129;314210;60180;407645;36715;9059;798099;101024;5.415508105555847;9.006611144500729;12.658078759652625;BU;19
2022-02-08;Zamora;41749;1928;100398;16174;187436;17615;49275;329583;35717;4.618074684423579;9.397874474487292;10.83702739522366;ZA;16
2022-02-08;Palencia;42239;1532;168001;25973;187774;19166;34120;398014;46671;3.6269798053931197;10.206950909071544;11.725969438260966;PA;15
2022-02-08;Salamanca;62084;3981;188416;43889;352984;32115;37274;603484;79985;6.412280136589138;9.098146091607552;13.253872513604337;SA;23
2022-02-08;Soria;42431;2768;73255;12239;141573;9869;42173;257259;24876;6.523532323065682;6.970961977213169;9.669632549298566;SO;16
2022-02-07;Burgos;76243;4129;313481;59921;406990;36689;9059;796714;100739;5.415579135133717;9.014717806334307;12.644311509525375;BU;19
2022-02-07;León;92919;5983;360718;51023;470441;44469;24089;924078;101475;6.438941443622941;9.452619988478896;10.98121587138748;LE;14
2022-02-07;Zamora;41748;1927;100088;16083;187222;17600;49275;329058;35610;4.615789977963016;9.40060462979778;10.821800412085407;ZA;16
2022-02-07;Palencia;42232;1531;167544;25850;187496;19137;34120;397272;46518;3.625213108543285;10.206617741178478;11.709357820334683;PA;15
2022-02-07;Segovia;41029;4304;140092;19758;195478;18454;40004;376599;42516;10.490141119695826;9.440448541523855;11.289461735161273;SE;14
2022-02-07;Ávila;47630;1993;134317;21518;152265;12100;5019;334212;35611;4.18433760235146;7.94667192066463;10.655212858903928;AV;16
2022-02-07;Salamanca;62084;3981;187528;43551;352519;32092;37274;602131;79624;6.412280136589138;9.103622783452806;13.223700490424841;SA;23
2022-02-07;Soria;42430;2767;73012;12163;141364;9856;42173;256806;24786;6.521329248173462;6.9720720975637365;9.651643653185674;SO;16
2022-02-07;Valladolid;88047;3682;401885;83529;617936;56079;47186;1107868;143290;4.181857417061343;9.075211672406205;12.933851325248133;VA;20
2022-02-07;Castilla y León;534362;30297;1878665;333396;2711711;246476;99999;5124738;610169;5.669751965895778;9.089316671282448;11.906345260967488;CyL;17
2022-02-06;Ávila;47630;1993;133884;21367;152061;12087;5019;333575;35447;4.18433760235146;7.94878371179987;10.626395862999326;AV;15
2022-02-06;León;92887;5974;359356;50646;469813;44427;24089;922056;101047;6.4314704964096165;9.456315597908103;10.958878853345134;LE;14
2022-02-06;Soria;42430;2767;72685;12054;141244;9850;42173;256359;24671;6.521329248173462;6.973747557418368;9.623613760390702;SO;16
2022-02-06;Valladolid;88047;3682;400334;82996;617065;56017;47186;1105446;142695;4.181857417061343;9.077973957362676;12.90836458768678;VA;20
2022-02-06;Palencia;42227;1531;167105;25716;187280;19121;34120;396612;46368;3.6256423615222486;10.20984621956429;11.691022964509393;PA;15
2022-02-06;Salamanca;62084;3981;186220;43091;352187;32075;37274;600491;79147;6.412280136589138;9.107377614733082;13.180380721776014;SA;23
2022-02-06;Segovia;41026;4304;139735;19655;195172;18446;40004;375933;42405;10.490908204553211;9.451150779824975;11.279935520425182;SE;14
2022-02-06;Castilla y León;534310;30285;1871585;331096;2708409;246275;99999;5114304;607656;5.6680578690273435;9.092976725450255;11.88149941810264;CyL;17
2022-02-06;Burgos;76231;4126;312543;59600;406650;36668;9059;795424;100394;5.41249622856843;9.017090864379687;12.621444663475078;BU;19
2022-02-06;Zamora;41748;1927;99723;15972;186937;17581;49275;328408;35480;4.615789977963016;9.404772730920042;10.803634503422572;ZA;16
2022-02-05;Ávila;47630;1993;133676;21286;151999;12082;5019;333305;35361;4.18433760235146;7.948736504845427;10.609201782151482;AV;15
2022-02-05;Segovia;41026;4304;139570;19589;195102;18442;40004;375698;42335;10.490908204553211;9.45249151725764;11.268359160815336;SE;14
2022-02-05;Burgos;76231;4126;312293;59457;406400;36656;9059;794924;100239;5.41249622856843;9.01968503937008;12.60988471853913;BU;19
2022-02-05;Palencia;42226;1531;166924;25650;187186;19112;34120;396336;46293;3.625728224316772;10.21016529013922;11.68024100762989;PA;15
2022-02-05;Soria;42430;2767;72533;12007;141152;9843;42173;256115;24617;6.521329248173462;6.973333711176603;9.611697870097418;SO;16
2022-02-05;Zamora;41748;1927;99570;15902;186866;17579;49275;328184;35408;4.615789977963016;9.40727580191153;10.789069546352046;ZA;15
2022-02-05;León;92887;5974;358928;50476;469464;44399;24089;921279;100849;6.4314704964096165;9.457381183647733;10.946629631197498;LE;14
2022-02-05;Salamanca;62084;3981;185823;42873;352024;32068;37274;599931;78922;6.412280136589138;9.109606163216144;13.155179512310584;SA;23
2022-02-05;Valladolid;88047;3682;399806;82698;616667;55999;47186;1104520;142379;4.181857417061343;9.080914010316752;12.890576902183753;VA;20
2022-02-05;Castilla y León;534309;30285;1869123;329938;2706860;246180;99999;5110292;606403;5.668068477229468;9.094670577717356;11.866308226614057;CyL;17
2022-02-04;Ávila;47630;1993;133435;21196;151852;12070;5019;332917;35259;4.18433760235146;7.94852883070358;10.590928069158378;AV;15
2022-02-04;Salamanca;62084;3981;185451;42671;351665;32040;37274;599200;78692;6.412280136589138;9.110943653761392;13.132843791722296;SA;23
2022-02-04;Segovia;41016;4303;139344;19507;194980;18440;40004;375340;42250;10.491027891554515;9.457380244127602;11.256460808866628;SE;13
2022-02-04;Soria;42430;2767;72394;11960;141068;9837;42173;255892;24564;6.521329248173462;6.973232767176113;9.599362230941178;SO;16
2022-02-04;Valladolid;88047;3682;399248;82405;616245;55983;47186;1103540;142070;4.181857417061343;9.084536182849353;12.874023596788517;VA;20
2022-02-04;Burgos;76231;4126;312003;59328;405935;36632;9059;794169;100086;5.41249622856843;9.024104844371635;12.602607253619821;BU;19
2022-02-04;León;92887;5974;358312;50277;468883;44343;24089;920082;100594;6.4314704964096165;9.457156689408658;10.93315595783854;LE;14
2022-02-04;Zamora;41748;1927;99385;15858;186778;17572;49275;327911;35357;4.615789977963016;9.407960252278105;10.782498909765149;ZA;15
2022-02-04;Castilla y León;534299;30284;1866278;328768;2704387;246013;99999;5104964;605065;5.667987400313308;9.096811957756046;11.85248319087069;CyL;17
2022-02-04;Palencia;42226;1531;166706;25566;186981;19096;34120;395913;46193;3.625728224316772;10.212802370294307;11.667462296009477;PA;15
2022-02-03;Ávila;47630;1993;132921;21038;151740;12060;5019;332291;35091;4.18433760235146;7.947805456702254;10.560322127292041;AV;15
2022-02-03;León;92862;5968;356878;49909;468347;44304;24089;918087;100181;6.426740755098964;9.459652778815707;10.91192882591737;LE;13
2022-02-03;Salamanca;62084;3981;184273;42271;351274;31996;37274;597631;78248;6.412280136589138;9.10855913047934;13.093028976073864;SA;22
2022-02-03;Segovia;41006;4297;138905;19376;194740;18433;40004;374651;42106;10.478954299370823;9.46544110095512;11.238726174493062;SE;13
2022-02-03;Castilla y León;534238;30268;1859209;326509;2701200;245742;99999;5094647;602519;5.665639658728881;9.097512216792536;11.82651123816822;CyL;17
2022-02-03;Burgos;76216;4125;311215;59064;405495;36608;9059;792926;99797;5.4122493964521885;9.027978150162147;12.58591596189304;BU;18
2022-02-03;Palencia;42218;1529;166185;25401;186802;19083;34120;395205;46013;3.6216779572694113;10.215629382983051;11.642818284181628;PA;15
2022-02-03;Soria;42430;2767;72068;11865;140779;9797;42173;255277;24429;6.521329248173462;6.9591345300080265;9.569604782256137;SO;16
2022-02-03;Valladolid;88045;3682;397826;81885;615536;55912;47186;1101407;141479;4.181952410699075;9.083465467494996;12.845296970148185;VA;20
2022-02-03;Zamora;41747;1926;98938;15700;186487;17548;49275;327172;35174;4.613505162047573;9.409771190485127;10.750920005379433;ZA;15
2022-02-02;Ávila;47630;1993;132451;20867;151608;12040;5019;331689;34900;4.18433760235146;7.941533428315129;10.521904555170657;AV;15
2022-02-02;Burgos;76193;4124;310189;58669;405199;36592;9059;791581;99385;5.412570708595277;9.030624458599355;12.555253347414858;BU;18
2022-02-02;Segovia;41005;4297;138554;19232;194597;18416;40004;374156;41945;10.479209852457018;9.463660796415155;11.21056457734207;SE;13
2022-02-02;Valladolid;88045;3682;396309;81287;614792;55838;47186;1099146;140807;4.181952410699075;9.082421371781026;12.810582033687973;VA;20
2022-02-02;Zamora;41746;1926;98530;15569;186290;17524;49275;326566;35019;4.6136156757533655;9.406838799720866;10.723406600809637;ZA;15
2022-02-02;León;92851;5965;355479;49519;467753;44245;24089;916083;99729;6.424271144091071;9.459052106560515;10.886458978062032;LE;13
2022-02-02;Palencia;42210;1528;165606;25210;186579;19055;34120;394395;45793;3.6199952617863067;10.212832097931706;11.61094841466043;PA;15
2022-02-02;Salamanca;62084;3981;183181;41831;350880;31971;37274;596145;77783;6.412280136589138;9.111662106703147;13.04766457824858;SA;22
2022-02-02;Soria;42429;2767;71798;11773;140557;9777;42173;254784;24317;6.52148294798369;6.955896895921228;9.544162898769153;SO;16
2022-02-02;Castilla y León;534193;30273;1852097;323957;2698255;245461;99999;5084545;599691;5.667052919076064;9.09702752334379;11.794388681779786;CyL;17
2022-02-01;Segovia;41000;4295;138149;19076;194331;18402;40004;373480;41773;10.47560975609756;9.469410438890346;11.184802399057512;SE;13
2022-02-01;Burgos;76177;4123;309203;58242;404715;36562;9059;790095;98927;5.412394817333316;9.034011588401714;12.520899385516932;BU;18
2022-02-01;León;92833;5958;353876;49003;467064;44184;24089;913773;99145;6.417976366162895;9.45994553208982;10.850068890194828;LE;13
2022-02-01;Palencia;42210;1528;165274;25069;186406;19042;34120;393890;45639;3.6199952617863067;10.215336416209778;11.586737413998833;PA;15
2022-02-01;Salamanca;62084;3982;181913;41324;350522;31942;37274;594519;77248;6.413890857547838;9.112694780926732;12.993361019580535;SA;22
2022-02-01;Zamora;41743;1925;98088;15384;185995;17504;49275;325826;34813;4.611551637400282;9.41100567219549;10.684537145593048;ZA;15
2022-02-01;Castilla y León;534151;30252;1844525;321042;2694665;245192;99999;5073341;596486;5.663567043776011;9.099164460146252;11.757262127659072;CyL;17
2022-02-01;Ávila;47630;1993;131986;20711;151463;12033;5019;331079;34737;4.18433760235146;7.944514501891551;10.492057786812211;AV;15
2022-02-01;Soria;42429;2767;71441;11624;140386;9768;42173;254256;24159;6.52148294798369;6.957958770817603;9.50184066452709;SO;16
2022-02-01;Valladolid;88045;3681;394595;80606;613783;55762;47186;1096423;140049;4.180816627860754;9.084969769446205;12.773263603554469;VA;20
2022-01-31;Ávila;47630;1993;131546;20568;151273;12008;5019;330449;34569;4.18433760235146;7.937966457993165;10.461220944835663;AV;15
2022-01-31;León;92819;5958;352232;48553;466363;44124;24089;911414;98635;6.418944397160065;9.461299459862811;10.82219496299157;LE;13
2022-01-31;Palencia;42198;1528;164681;24873;186294;19035;34120;393173;45436;3.621024693113418;10.217720377467874;11.55623605893589;PA;15
2022-01-31;Segovia;40999;4295;137741;18923;194095;18378;40004;372835;41596;10.475865265006464;9.468559210695792;11.156677887000953;SE;13
2022-01-31;Soria;42429;2767;71081;11506;140142;9750;42173;253652;24023;6.52148294798369;6.957229096202424;9.47084982574551;SO;16
2022-01-31;Zamora;41740;1922;97642;15207;185735;17480;49275;325117;34609;4.60469573550551;9.411257975072012;10.645090844219158;ZA;15
2022-01-31;Burgos;76158;4122;308214;57835;404059;36524;9059;788431;98481;5.412432049160955;9.03927396741565;12.490756959074414;BU;18
2022-01-31;Salamanca;62083;3982;180513;40749;349964;31885;37274;592560;76616;6.41399416909621;9.110937124961424;12.929661131362224;SA;22
2022-01-31;Valladolid;88044;3681;392903;79942;612896;55674;47186;1093843;139297;4.180864113397846;9.083759724325171;12.734642905791782;VA;20
2022-01-31;Castilla y León;534100;30247;1836553;318149;2690821;244858;99999;5061474;593254;5.663171690694627;9.099750596565137;11.720972981388424;CyL;17
2022-01-30;Ávila;47630;1993;130421;20333;151074;11998;5019;329125;34324;4.18433760235146;7.941803354647391;10.428864413216862;AV;15
2022-01-30;León;92802;5955;350161;47947;465744;44072;24089;908707;97974;6.416887567078295;9.462709127761174;10.78169310899993;LE;13
2022-01-30;Palencia;42190;1528;163937;24653;186072;19018;34120;392199;45199;3.6217113059966817;10.220774753858722;11.52450669175597;PA;15
2022-01-30;Soria;42428;2767;70600;11355;140007;9747;42173;253035;23869;6.521636655039124;6.961794767404488;9.433082379907917;SO;16
2022-01-30;Burgos;76154;4122;305921;57217;403614;36497;9059;785689;97836;5.412716337946792;9.042550555728988;12.452255281669974;BU;18
2022-01-30;Salamanca;62083;3982;178332;39980;349732;31865;37274;590147;75827;6.41399416909621;9.111262338018825;12.848832579001504;SA;22
2022-01-30;Segovia;40999;4295;137194;18761;193802;18365;40004;371995;41421;10.475865265006464;9.476166396631614;11.134827081009153;SE;13
2022-01-30;Valladolid;88044;3681;390470;79099;612049;55613;47186;1090563;138393;4.180864113397846;9.086364000267952;12.690050918653942;VA;20
2022-01-30;Zamora;41740;1922;96723;14991;185401;17457;49275;323864;34370;4.60469573550551;9.415806818733447;10.612479312303929;ZA;15
2022-01-30;Castilla y León;534070;30245;1823759;314342;2687495;244632;99999;5045324;589219;5.66311532196154;9.102602981586942;11.678516582879514;CyL;17
2022-01-29;Salamanca;62083;3982;177858;39699;349452;31859;37274;589393;75540;6.41399416909621;9.116845804287857;12.816575697370006;SA;22
2022-01-29;Soria;42428;2767;70347;11268;139892;9739;42173;252667;23774;6.521636655039124;6.961799102164528;9.40922241527386;SO;16
2022-01-29;Ávila;47630;1993;130198;20246;150969;11990;5019;328797;34229;4.18433760235146;7.942027833528738;10.410374790524244;AV;15
2022-01-29;Burgos;76154;4122;305540;56956;403430;36482;9059;785124;97560;5.412716337946792;9.042956646754083;12.4260626346921;BU;18
2022-01-29;León;92802;5955;349608;47693;465498;44041;24089;907908;97689;6.416887567078295;9.461050316005654;10.759790639580222;LE;13
2022-01-29;Palencia;42190;1528;163723;24555;185893;18995;34120;391806;45078;3.6217113059966817;10.21824382843894;11.505183687845516;PA;14
2022-01-29;Segovia;40991;4287;136939;18660;193661;18353;40004;371591;41300;10.458393305847625;9.47686937483541;11.114370369572999;SE;13
2022-01-29;Valladolid;88044;3681;389710;78661;611607;55581;47186;1089361;137923;4.180864113397846;9.087698473039058;12.660908550976213;VA;20
2022-01-29;Zamora;41740;1922;96509;14902;185314;17453;49275;323563;34277;4.60469573550551;9.418068791348738;10.593609281654578;ZA;15
2022-01-29;Castilla y León;534062;30237;1820432;312640;2685716;244493;99999;5040210;587370;5.661702199370111;9.10345695524024;11.653681096620975;CyL;17
2022-01-28;Ávila;47630;1993;129751;20111;150822;11981;5019;328203;34085;4.18433760235146;7.943801302197293;10.385340779944121;AV;15
2022-01-28;Palencia;42190;1528;163476;24444;185831;18984;34120;391497;44956;3.6217113059966817;10.21573365046736;11.483102041650382;PA;14
2022-01-28;Salamanca;62083;3982;177398;39449;349254;31846;37274;588735;75277;6.41399416909621;9.118292131228275;12.786228099229705;SA;22
2022-01-28;Segovia;40991;4287;136676;18541;193567;18350;40004;371234;41178;10.458393305847625;9.479921680865024;11.092195219187898;SE;13
2022-01-28;Burgos;76154;4122;305077;56710;403120;36457;9059;784351;97289;5.412716337946792;9.043709069259775;12.403758011400507;BU;18
2022-01-28;León;92802;5955;348517;47365;465086;44008;24089;906405;97328;6.416887567078295;9.462335998073474;10.737804844412818;LE;13
2022-01-28;Soria;42428;2767;70147;11202;139755;9727;42173;252330;23696;6.521636655039124;6.960037207971093;9.390877026116593;SO;15
2022-01-28;Valladolid;88044;3681;388856;78165;610966;55525;47186;1087866;137371;4.180864113397846;9.088067093749897;12.627566262756625;VA;20
2022-01-28;Zamora;41740;1922;96247;14782;185216;17446;49275;323203;34150;4.60469573550551;9.419272633033863;10.566114794726534;ZA;15
2022-01-28;Castilla y León;534062;30237;1816145;310769;2683617;244324;99999;5033824;585330;5.661702199370111;9.104279783590579;11.62793931611435;CyL;17
2022-01-27;Ávila;47630;1993;128590;19898;150685;11968;5019;326905;33859;4.18433760235146;7.942396389819822;10.357443293923312;AV;15
2022-01-27;Burgos;76138;4121;302892;56144;402533;36407;9059;781563;96672;5.412540387191679;9.04447585663784;12.36906045961746;BU;18
2022-01-27;León;92799;5955;346506;46786;464394;43915;24089;903699;96656;6.417095011799696;9.45640985886984;10.69559665331045;LE;13
2022-01-27;Salamanca;62083;3982;175789;38882;348979;31823;37274;586851;74687;6.41399416909621;9.11888680980804;12.726739836858078;SA;22
2022-01-27;Segovia;40991;4287;136162;18379;193331;18336;40004;370484;41002;10.458393305847625;9.484252396149609;11.067144600036709;SE;13
2022-01-27;Palencia;42188;1528;162444;24214;185647;18964;34120;390279;44706;3.6218829999051865;10.215085619482135;11.454882276525256;PA;14
2022-01-27;Valladolid;88044;3682;386392;77258;610082;55408;47186;1084518;136348;4.181999909136341;9.082057821735438;12.572221023533034;VA;19
2022-01-27;Soria;42428;2767;69718;11049;139582;9699;42173;251728;23515;6.521636655039124;6.948603688154634;9.34143202186487;SO;15
2022-01-27;Zamora;41740;1922;95208;14493;184847;17400;49275;321795;33815;4.60469573550551;9.413190368250499;10.508242825401265;ZA;15
2022-01-27;Castilla y León;534041;30237;1803701;307103;2680080;243920;99999;5017822;581260;5.661924833486568;9.101220859078833;11.583910310090713;CyL;17
2022-01-26;Palencia;42186;1528;161312;23971;185498;18939;34120;388996;44438;3.622054710093396;10.209813582895773;11.423767853654022;PA;14
2022-01-26;Segovia;40991;4287;135523;18162;193184;18322;40004;369698;40771;10.458393305847625;9.484222295842306;11.0281905771738;SE;13
2022-01-26;Ávila;47630;1993;127689;19659;150544;11946;5019;325863;33598;4.18433760235146;7.9352215963439265;10.310467896017652;AV;15
2022-01-26;Soria;42428;2767;69206;10872;139406;9682;42173;251040;23321;6.521636655039124;6.945181699496435;9.289754620777565;SO;15
2022-01-26;Valladolid;88043;3682;383681;76208;609282;55265;47186;1081006;135155;4.18204740865259;9.070512504882796;12.502705812918707;VA;19
2022-01-26;Zamora;41740;1922;94307;14234;184707;17391;49275;320754;33547;4.60469573550551;9.415452581656353;10.458793966715925;ZA;15
2022-01-26;Castilla y León;534001;30233;1790937;302982;2676975;243514;99999;5001913;576729;5.661599884644411;9.096610913437743;11.530168557509898;CyL;16
2022-01-26;Burgos;76125;4119;300812;55489;402151;36358;9059;779088;95966;5.410837438423646;9.04088265353064;12.31773560881441;BU;18
2022-01-26;León;92775;5953;344494;46187;463672;43826;24089;900941;95966;6.416599299380222;9.451940164599113;10.651751890523354;LE;13
2022-01-26;Salamanca;62083;3982;173913;38200;348531;31785;37274;584527;73967;6.41399416909621;9.119705277292407;12.654163109659605;SA;21
2022-01-25;Ávila;47630;1994;126727;19413;150387;11931;5019;324744;33338;4.186437119462524;7.933531488759002;10.265932549947035;AV;15
2022-01-25;León;92757;5946;342406;45450;463161;43767;24089;898324;95163;6.410297875092985;9.449629826345483;10.593393920233678;LE;13
2022-01-25;Palencia;42179;1528;160289;23649;185284;18913;34120;387752;44090;3.6226558239882403;10.207573238919712;11.370669912727722;PA;14
2022-01-25;Salamanca;62083;3983;172208;37518;348237;31766;37274;582528;73267;6.415604915999549;9.121948558022266;12.57742117117117;SA;21
2022-01-25;Soria;42427;2768;68621;10679;139254;9667;42173;250302;23114;6.524147358993095;6.941990894336968;9.234444790692843;SO;15
2022-01-25;Castilla y León;533954;30232;1778092;298160;2673595;243157;99999;4985641;571549;5.661910951130622;9.09475818139995;11.463902033860842;CyL;16
2022-01-25;Burgos;76107;4118;299007;54687;401613;36303;9059;776727;95108;5.410803211268346;9.039299026674934;12.244714037235733;BU;18
2022-01-25;Segovia;40990;4288;134949;17932;192949;18291;40004;368888;40511;10.46108807026104;9.479707072853447;10.981924052829042;SE;13
2022-01-25;Valladolid;88041;3684;380727;75022;608332;55171;47186;1077100;133877;4.1844140798037275;9.069225357206262;12.429393742456597;VA;19
2022-01-25;Zamora;41740;1922;93158;13807;184378;17348;49275;319276;33077;4.60469573550551;9.408931651281605;10.36000200453526;ZA;14
2022-01-24;Ávila;47629;1993;125730;19167;150163;11913;5019;323522;33073;4.1844254550798885;7.933379061419924;10.222797831368501;AV;15
2022-01-24;Burgos;76099;4116;296792;53964;401073;36254;9059;773964;94334;5.408743873112655;9.039252205957519;12.188422200515786;BU;18
2022-01-24;Salamanca;62083;3982;170463;36858;347786;31724;37274;580332;72564;6.41399416909621;9.121701276072066;12.503877091044439;SA;21
2022-01-24;Castilla y León;533877;30214;1764352;293669;2669676;242726;99999;4967905;566609;5.659355993983633;9.091964717815944;11.405391206152292;CyL;16
2022-01-24;Segovia;40968;4284;134210;17687;192623;18258;40004;367801;40229;10.456942003514937;9.478618856522845;10.937708162838057;SE;13
2022-01-24;Zamora;41739;1922;92138;13585;184110;17300;49275;317987;32807;4.604806056685594;9.396556406496117;10.317088434432854;ZA;14
2022-01-24;León;92721;5940;339835;44717;462320;43652;24089;894876;94309;6.406315721357621;9.441944973178751;10.53877855702913;LE;13
2022-01-24;Palencia;42170;1528;159429;23354;185112;18891;34120;386711;43773;3.623428977946407;10.205173084402956;11.319305631337096;PA;14
2022-01-24;Soria;42427;2767;68063;10508;139017;9652;42173;249507;22927;6.521790369340279;6.943035743829891;9.188920551327218;SO;15
2022-01-24;Valladolid;88041;3682;377692;73833;607472;55082;47186;1073205;132597;4.182142410922184;9.067413806726893;12.355235020336282;VA;19
2022-01-23;Burgos;76075;4111;293828;52989;400636;36221;9059;770539;93321;5.4038777522182055;9.04087500873611;12.111132596792634;BU;18
2022-01-23;León;92708;5934;337098;43776;461721;43587;24089;891527;93297;6.40074211502783;9.440116433950372;10.464854121075414;LE;12
2022-01-23;Palencia;42160;1525;158528;23019;184846;18842;34120;385534;43386;3.6171726755218216;10.193350140116637;11.253482183153755;PA;14
2022-01-23;Segovia;40950;4281;133407;17405;192288;18232;40004;366645;39918;10.454212454212454;9.481610916957898;10.887370617354662;SE;13
2022-01-23;Soria;42427;2767;67329;10262;138897;9640;42173;248653;22669;6.521790369340279;6.940394680950633;9.116720892166995;SO;15
2022-01-23;Zamora;41739;1922;91047;13283;183696;17247;49275;316482;32452;4.604806056685594;9.38888163051999;10.253979689208233;ZA;14
2022-01-23;Ávila;47629;1993;124425;18836;149984;11890;5019;322038;32719;4.1844254550798885;7.927512267975251;10.159981120240468;AV;15
2022-01-23;Salamanca;62083;3982;168419;36121;347443;31692;37274;577945;71795;6.41399416909621;9.121496187863908;12.422462345032832;SA;21
2022-01-23;Valladolid;88041;3682;374390;72520;606397;54934;47186;1068828;131136;4.182142410922184;9.05908175667096;12.269139655772491;VA;19
2022-01-23;Castilla y León;533812;30197;1748471;288211;2665908;242285;99999;4948191;560693;5.656860467730212;9.088273113700849;11.331272378127684;CyL;16
2022-01-22;Castilla y León;533811;30197;1743486;285385;2664071;242106;99999;4941368;557688;5.656871064852542;9.087820857627293;11.286105386200743;CyL;16
2022-01-22;Ávila;47629;1993;124135;18703;149875;11881;5019;321639;32577;4.1844254550798885;7.927272727272728;10.128435917286149;AV;15
2022-01-22;León;92708;5934;336225;43345;461466;43561;24089;890399;92840;6.40074211502783;9.439698699362467;10.42678619360534;LE;12
2022-01-22;Palencia;42160;1525;158204;22844;184730;18829;34120;385094;43198;3.6171726755218216;10.192713690250637;11.217520916970921;PA;14
2022-01-22;Segovia;40949;4281;133058;17247;192162;18219;40004;366169;39747;10.45446775257027;9.481062853217598;10.854823865482878;SE;12
2022-01-22;Soria;42427;2767;67027;10136;138814;9630;42173;248268;22533;6.521790369340279;6.937340614059101;9.0760790758374;SO;15
2022-01-22;Valladolid;88041;3682;373109;71678;605890;54886;47186;1067040;130246;4.182142410922184;9.058740035319943;12.206290298395562;VA;19
